sentence_id,post_id,near_duplicate_group_id,source,current_split,text_hash,normalized_text_hash,sentence_length_chars,sentence_length_tokens,n_L,n_K,n_S,n_T,n_total_spans,is_empty,annotation_protocol,annotation_provenance,human_verification_status,eligible_for_repartition,exclusion_reason,offset_ok,substring_ok
1954-s0000,1954,1954,Cloud,test,f4d02646e37787e8af80b3c3d7f910191a5473372164afba1fec08535d104191,1b3dd5cf026d47cd6dec3044dce28ae0d8282c8b889f03b6846ab7e0804abd25,50,50,0,6,0,0,6,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1954-s0001,1954,1954,Cloud,test,d52a45a8f72116e62119c6d7afcaa48b5c7a53b74ad7d4ae92ef9df3b12e56d5,5db8f97d4a2225ab1ec3b35f625ec6971665e28ffbb785947697644841ce6865,33,33,0,0,1,1,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1954-s0002,1954,1954,Cloud,test,37f862e2c3810300a6e25578ffd3f41e87153967f98c2b1f6d173baec109e196,e9a5637f0de30e707f71fb5ce2a7695cf93f2a942c4f292bc05494a237ca89fe,41,39,0,1,1,0,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1954-s0003,1954,1954,Cloud,test,3fb2eda8bd7f6be28a8e8f0870ea11235e4f26809253390ed3bb53cbe96a96db,2f44e93e5ce82458873e792733e573b7718576bb6b6c3b55831959dc71d09b76,32,32,0,0,0,4,4,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1954-s0004,1954,1954,Cloud,test,73a073ca33ba51fdb9a997d01bf32cfe0d91675781daa269e32223f2f92f201f,acea5d0e1ac675e746b3b41f3056416b31965cbd1667f4728f81d9bb135b177d,15,13,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1954-s0005,1954,1954,Cloud,test,fc9b4627929bb54f6f8360d21fb3f45c7bef7aebd4b9e51e4db35c54b6568277,9ce229fe3c3a01b7ddcd8cfb51e74a5007055d4f6cd6a34a2669979135eb57b0,49,49,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1954-s0006,1954,1954,Cloud,test,615a8206621dec61d328eff8b5d45a8931e6bb50c731cddd2871910bcb372574,7f0e188caa2c38095f93134d5b2e5abffb5bb834e54c9c792cdc2ee28b6c55a5,78,78,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1954-s0007,1954,1954,Cloud,test,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,2,2,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1955-s0000,1955,1955,Cloud,test,4d1d9b6a6beef5181d623ec867910952adf2cc1c293b0ebb2a1378c706e6358c,e98edba479554f86d9ef6974abd985ef9acdbaf9448e3fb876fea50b8ca31b7b,52,48,0,2,0,0,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1955-s0001,1955,1955,Cloud,test,1564f5fe3e6bcd2b19c5771c365600d7564dfed9867587868a3cc7348b6481a9,710240f31e10d208d9b751a5520705e91320f25e6f6f2206557bbab776943b7d,54,52,0,1,0,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1955-s0002,1955,1955,Cloud,test,475132426e18f73888c2616aa6dd51efdea8deb838a1ad9045479e2322978b2d,1298db705c68b690dccb519077ba9b9ed16a5b9036bd323307bdea4526d743ff,59,55,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1955-s0003,1955,1955,Cloud,test,d1cd1ed4317cb7493a183ffcebecb3bae46ebc35cd6e062f4c7ada589050df48,54c05d721347977c5d33aca74d584f5203c9338926413ca0b7fa8b6dbad5badd,44,42,0,1,1,0,2,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1955-s0004,1955,1955,Cloud,test,a4d0551bc24dc14df5868e539efb30841356ef4159b2149a261cd9d440475ccb,0e9639efcff857a62a8cff60dc39a078f14e91c47cb9200614f1fa7ddfb6dbc9,44,41,0,0,1,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1955-s0005,1955,1955,Cloud,test,71a3e461d7ab8391ead47c750d75eaa903c15f65c81059187a41e649b9537188,ff57f3552a26f643c09e0990b69ec3d464fd455d3aa6022184ac6b1b0f9c7e04,49,45,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1955-s0006,1955,1955,Cloud,test,d1ea486592c7aaa1fddc9c4a168dba1d8d079ce238743f261977271b560bdb69,6bcd8ef2050db10721c27f545bf39eab1f1e8d7dc2d88d8b4676f1a25627adf0,64,63,0,2,1,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1955-s0007,1955,1955,Cloud,test,85411b23325cd169d9d68332f708b23051db8e34a8f2e8eeab87cebf4d94b32e,2ecfe53e69f2e9c20213497034b00219e7e0dd8f8a68a7ce86023140704ca07b,38,33,0,1,2,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1955-s0008,1955,1955,Cloud,test,3597189390c35c709a20a58a1a748df4ab894a211f411295a72502d1e00b426c,64e0859e7add4ab1fddaf8a67ff93c3879a8645499b1e27af409f8553f63c236,35,35,0,4,0,0,4,0,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1955-s0009,1955,1955,Cloud,test,b73f9bd282ead264e677f05f862916ec778197d1afacb929e3a74e588701c4b9,1e7122b110c63bdd655281e5bffd3948bacc4f6058fdd61b39897295d34efed2,43,43,0,0,0,1,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1955-s0010,1955,1955,Cloud,test,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,2,2,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1956-s0000,1956,1956,Cloud,test,b96dd6adca4619d3e7e5b7c2163a6566a76deb80eb4d627cb8e8b99676b9ff79,ec37396cb08c23f4cd06480c6068a5c4678feadb1f0c851639fb5b09e081f555,36,36,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1956-s0001,1956,1956,Cloud,test,93c8b27bd9ad556265744aadec026f2cc576d26a3a6dc7c7ca00afdd87cde236,1c917948ef04b17a29d323e83d0979a5e27a7f9410efa32ad746b3b42237dbbd,28,26,0,1,2,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0002,1956,1956,Cloud,test,e1ed8ef7a1fe6f70623f7841fea6c025a9eca0a7b82444f7333707bb72a861ef,2df2b5443993ae8b830bee7b0a1c4e73812a032876beda453e765583b5b90861,58,58,0,0,2,0,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0003,1956,1956,Cloud,test,cc86914ac831b1ef7a115ce1a3869b74a3e7f74f0f71eaaae147116f30e9a3fd,e8e8db4dd3caf131dbf682ff0948f86caaaf4b4d0d8b29874d9754723785eb74,50,48,0,2,1,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0004,1956,1956,Cloud,test,df62882b973bf51952f855d5440def53e7775c1b8ab7255eef29365f11a2abe0,3845145eb79d6055a14dabed18f1cd8a5f5a5637139021f0e595626d9db6b2bd,34,34,0,1,0,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0005,1956,1956,Cloud,test,9c83b623dbff5ec35bde6f8f828fece86d5b7d42c847a1e1d358a86097a1a23f,74d7bff0cc710042b17e59b21b73b64c8e876fe717f6d17294bc9f8c283b9aa3,28,28,0,0,1,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0006,1956,1956,Cloud,test,eb8c4711bbdf9ff642618d64fcc8d2c08b2f64955e034e1417138aaecb50cc1b,18a651dc9e64d86d3dcfd67b2fce1bb0c157fa6c12565842fc02d0ec6e17e026,31,31,0,2,0,0,2,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1956-s0007,1956,1956,Cloud,test,8c1578f96414c8fec8c2a02f90a7e511a5d5eaf6764eedd8756df91f51cc6b3b,e71cc99e76d8b8aa7cbe2064321ecc83730ec0f60b3036b19b4397e787db1509,32,31,0,0,1,0,1,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1956-s0008,1956,1956,Cloud,test,65cef3f574fe16f75f17f26c0a93a053916f7db9d4245ec8a061d19484eaad10,58196c8a8789ab38115b71fb772afc7932581dd8e77e62ba9e616787b7596d33,29,29,0,0,2,0,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0009,1956,1956,Cloud,test,698d3e8afc7fe7a15c5343b8a7ebcd37ed1c6928c72874de0b2afc4679b88249,16c2009dde726a7ead2a4d8806a190b8a571a52109d2f0e76808abf9747c55c9,32,32,0,1,0,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0010,1956,1956,Cloud,test,b44396ceec2001dbf40a3d9a7a5a82b389b36e1a47ee265f7c6f9d570cf54427,837050765175706f277e15410f8153df45f2ea6321a96a946dd845bdbf69f122,43,43,0,0,2,2,4,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1956-s0011,1956,1956,Cloud,test,4a011f7773f2db83de88d7398517af1a63e2d32092586ba5e9e4df04390a4219,976054b6d1939ee193ca5d4b55bbbcb60ba6a257404b50aeb5ea757d5d05cb4e,37,37,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1956-s0012,1956,1956,Cloud,test,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,2,2,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1957-s0000,1957,1957,Cloud,test,3944741bf08699d4ed311e6a3c0db7f53dbaaf1240b0525a74663f03be9f4255,4785b5da3d3eeef5ae753e55e4181c94807b2d3b28e585adbf2adc2b9b34d506,96,96,0,1,2,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1957-s0001,1957,1957,Cloud,test,cfb9c6adad91513a305f02421f7e6d46e7241c3f9d02ec996396192a89145ab2,f72057337a4a41a3d8a26ad110db53772e83a84adf062f63475d9e944e4dd501,80,56,0,1,4,0,5,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1957-s0002,1957,1957,Cloud,test,3acd502d3ab9231475b48e6198ea644eec13a515c0b2d03f74ae1d6506dfde48,b0f748999c1852dc7807d63360714e4a1a12ba44b24ab3db6ffce59a7c4c49aa,32,23,0,1,2,0,3,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1957-s0003,1957,1957,Cloud,test,3a966420bb2ec6480f8fb53ce62bacffb1c0bef181222ec9ad86319d840dc316,6284fe2a03599b21f41d3031657b64051f273170389cb2da8f1bbfadb5dfb930,35,35,0,2,0,0,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1957-s0004,1957,1957,Cloud,test,5722acfa06a966e038fccfb4b676cd91890d63e8b7cb4ffb4493ecf81da08250,94dce265421e53dd91a25f65f264e57aca295f3b540d4179dca57e210cbb87e5,111,86,0,3,8,0,11,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1957-s0005,1957,1957,Cloud,test,bdb41cfa6b9349b9be4801f0336a142986c4dec1d5038e6ff72aabc66a202a8b,934f694421715ef7f0201ba968490f613660d3817c72d04a5329a608f9342bd9,91,70,0,1,4,0,5,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1958-s0000,1958,1958,Cloud,test,cc64fb566bc6416a8f1f12f5bc66c9965baccc173c14f11d248fbaefaf84ac9c,fbeea7441068eee9167e698b3116e3f82dde5ae7950cb84fcd08b4049a28fec7,45,43,0,2,1,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1958-s0001,1958,1958,Cloud,test,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,2,2,0,0,0,0,0,1,rule_v4,v4_silver_test_draft,not_human_reviewed,1,,1,1
1959-s0000,1959,1959,Cloud,test,a4b7f0a7d1e5a7238440ba1436129bf3a95377bc061d446dc606567e3ca0350b,a4b7f0a7d1e5a7238440ba1436129bf3a95377bc061d446dc606567e3ca0350b,49,47,0,1,2,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1959-s0001,1959,1959,Cloud,test,eb117157586998c50d914729ef5f7a988c748223486b0aef72881429611ee291,e1631941a6d981be266c6e8043cb13f2d605f4a5f7bb89f054b42ca3682d3155,47,45,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1959-s0002,1959,1959,Cloud,test,203113d666e40680a3dd888e7dbe5f84c635fa2731288e7ef385d529e58b985d,fefe7b318227b3de728d10644959bf675d4b751b237bd0305b56b341bce9a23f,51,49,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1959-s0003,1959,1959,Cloud,test,04c0ffab2fea5775e7a44f36d09b46bcc5bbe9984223898d5776faf8c61b0407,8ad48eab9a10926c7fa57c86ad3954fa872c04ff4841b03839542f0416350c87,25,23,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1959-s0004,1959,1959,Cloud,test,9514bf1bac23a40afaec40a5b007388d2ed2dcc59532575ddd944a284f306746,2fd1303648e34cbdc254aaf2acd279d56f52de8c1a1d6e6df4f07f54527dcf25,33,31,0,0,2,0,2,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1959-s0005,1959,1959,Cloud,test,09268961f1006b3fbf1151fad81683b3dd38df7b446a5896002a2a31d6da989e,f9e579f2571e91ee7d24ac1073e6bf6dd6438ac9e81cb376ec10c021f48226e2,30,28,0,1,0,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1959-s0006,1959,1959,Cloud,test,5d5abb4c56fc428d507dc9ee3f9b66d2920d9a3d1922af2c3bc4e306bd7bedb7,212f3fc492c44f36901fad1457a0b175406fcfa3afb266328170470602d2a401,24,22,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1959-s0007,1959,1959,Cloud,test,f45e0b3e39c50281a1617c963c93a927480d0b93a68fdf120bbec8e9ec1b1ea1,13afbfac80800f9dc1f8d19d0c73f1857c1d5462cc68ce11c0ff32f379c531ac,52,48,0,6,0,0,6,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1959-s0008,1959,1959,Cloud,test,42c29068f9adf3d603f52c732e500cfddb44ae6044e1f94eebc4fdb1c288e3f5,b26a02f37f53327d4baaca6728eb8f8199190124ee4f96e152f3448bc109e7b9,48,46,0,1,1,0,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1959-s0009,1959,1959,Cloud,test,ac661acb76ca163c6cf0be86fc505593920f069f6808f37f63a913b61b16e995,e0834e31746f26f799440f12d204baea117a2279c354e08417e7c8b6a6f5bdc9,46,44,0,1,1,0,2,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1959-s0010,1959,1959,Cloud,test,e7d11ebe20f97a3f9798fc8edd3bf22c56cbc85183b8c9b91cd3e0e7f25f7dd4,d66f5cbf02ffbab6fe26b3ec53058a9a6912d67a2f37deaa708dbba50236cc1a,34,32,0,0,0,2,2,0,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1959-s0011,1959,1959,Cloud,test,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,2,2,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0000,1960,1960,Cloud,test,08249d4443a96dfb478a0a8a5a49cf2b196b91faf89486baaf99b1e5216c62cb,713d5c02921c50777c83c9a27cca14fa4c6402c96ae0560409df55c780307bd5,45,45,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0001,1960,1960,Cloud,test,d4a3c4e03807748e39f1e554874ca925f920bb2d43edfc93d165c65bbdf7f39c,5ddb988eedc2bc5b2dde7a38d784283847da60ecc783f1ee4881446bb389db09,27,27,0,1,0,0,1,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0002,1960,1960,Cloud,test,545e53bc8e2740b7e56a48a33f2bac2caa54239c8a238da92f93d9e1702ba86e,75fdaff53b3cee40ead975ea63d711f87ef835d879d8a784a89ab521f4e0eb6f,30,30,0,0,1,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0003,1960,1960,Cloud,test,a9273f9e3f52ebec6d33739cf9868cabb5dd5f4c2340e878768e5b0accc17f9d,5c3eed9ab9ad6d7979edf804c555bc75da97e668bde687d9c825ec475008c703,39,39,0,0,1,0,1,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0004,1960,1960,Cloud,test,7f277d5e44b5f5773691196a0fca0835a08559a08dc7973d7b2f47ac607f6e17,5bf4d4e0c7e0cba8af21badeaed78576a1c4209927528ae403a1418f2bfb864c,31,31,0,3,0,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0005,1960,1960,Cloud,test,df29e32736a3ba9a29d3cf0ca6f325305539b46ff1923f7e7d9413106ad69ad0,f4193badb62c9237244b4252420e636ffa8449f3206ae71ba20c15f5235ca484,39,39,0,4,0,0,4,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0006,1960,1960,Cloud,test,3cffe5abe14cca18a4734687428551ae2eb986310fca85b475b6c74487e11780,625e20c71a9bcdc02a4d9293c849c7a0b09d3ca50cb3432a6a540fd571c5844b,25,25,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0007,1960,1960,Cloud,test,1d915055e7743625e23f8b262865e06f4ae1c78d29f21107a2f6ffdaed26134e,5fd16943230ec61543cf3fede24b5312642fb3dd0be40cfc5fb428730d4f032c,26,26,0,0,0,2,2,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0008,1960,1960,Cloud,test,4d3d91e4eab70dd752c713b5854a2cc8222ed898f918838a4fbbb996e74c8625,1d071553b45ff417c2e41456051786e40a55f20338f3c05545c1b0b35efc28ab,14,13,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1960-s0009,1960,1960,Cloud,test,0af030985d206471b6b27ec1fc96dff7926b9b4d4fcffcb3097282048f1e2521,045b063393086528b3761f7ecf11ca5ea97d4bd35015788b7d244f6f8bf56fe9,45,45,0,0,0,5,5,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0010,1960,1960,Cloud,test,cf7bb303d697c4fea9600e0e244ed4c7c4eeed582b91cdacd4bcdf028c4b70e9,fe9c1151f78d9b17878c7da2e63585f6037c8172bfb64ad9aeb0535eed484f0b,28,28,0,1,2,0,3,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0011,1960,1960,Cloud,test,3bdf5b798c4687e3a5e20bdd70ef5f621bec7be969321d5813ca813e1a16959a,d8159ca9135302ba3bf80e996fbe34c1a139fca24eb935e0e9df29a429939254,48,39,0,3,0,0,3,0,codex_batches51,v4_silver+hybrid:simhuman980_cws,simhuman_rule_v4_overlay_not_dual_blind,1,,1,1
1960-s0012,1960,1960,Cloud,test,94afbcfa9660067f9f71ba5641057e86b7cb437fd7d7765f5eb15a6574b88d0a,b907ff5d2980955d99229bad86b3fc3ac18c5ec3c09ddac5f56aeafe5c153dd6,19,19,1,0,0,0,1,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0013,1960,1960,Cloud,test,0f41404d8aa4d33e2f8d1e743a8e57e9bfbde92bebca810f74c0f45c03f096f0,850ef0763ea97cd0e24d213bd6b9af2189c018ddee20f9e2a30e5c79a698f7fb,17,16,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0014,1960,1960,Cloud,test,a5daa1ae51d1146caa1631594e7410c570aed3039f64b876040c5412aa6f5ec6,3c4724b4e91fe30584301b0adada92ac7fcfee23803d19d2d30c5cfd67935557,73,70,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0015,1960,1960,Cloud,test,c7c4bfe21b4604b205afbc51c8704a2588130de9d16b76a1a9c654230860a8e4,c7c4bfe21b4604b205afbc51c8704a2588130de9d16b76a1a9c654230860a8e4,13,9,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0016,1960,1960,Cloud,test,a6d7c502e29dca73bb118822c60f8833a0e7e358d5034c9d018db103481a7557,39ac0bda34d70d9737f3793ece9e68f0af4f637b28a2c100706a2d2a9ce4dbe9,25,25,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0017,1960,1960,Cloud,test,80ac237df3e9ed1c2d581e8a43980036d26856018024c4ba29c7e241f572923d,c29774201d9495286e59277fb286b6d4f57b6b9714ec55747c8d8772e6cba6ca,27,27,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1960-s0018,1960,1960,Cloud,test,0170ba27deb031675070c114c6b9ab9207e181654f2d76d53b101a4eafc1ce76,c441d74d930401d9a4584e5078d8003ceaee657c696e63c7f1222fc58800d4c3,18,18,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1960-s0019,1960,1960,Cloud,test,97eff4e5b2abe543b9f5072399b4840aba1144126248bae907b2bbf7027943b8,1d83d847d96b30376afe6931d6edbaf8e1705f399afc77aa36a71203eda316a0,31,31,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0020,1960,1960,Cloud,test,2fab96027a1ea528d47f6b9a80651aafa852648bb0a854781bd31e9641a16952,18b2a8977018cbe0ca043eb4974a90139a967fab1014b4ad7e8027c80c16c64b,16,16,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1960-s0021,1960,1960,Cloud,test,408b9fdfd5608bd18d0f454ef0d949f8b966e6709660c1d9ad124c609c932b3a,408b9fdfd5608bd18d0f454ef0d949f8b966e6709660c1d9ad124c609c932b3a,22,22,0,1,0,0,1,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0022,1960,1960,Cloud,test,275e6593d926583a902cb0473cb5447b62d35771bfb5845c8147b29a1bb0bcfe,a0ba94a5b78a7bc995ba0d51803da53260c9ccb06ca7ca7f32304209bc6a3eb5,32,32,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0023,1960,1960,Cloud,test,8d3684534b7604dc37ff1c9aca7bf0777c4657c85f4e53ca6f9b3df5de58788d,918eb44a36c67f32e447a374d0793ee01164d10f1c840cb41118962b0821c601,35,35,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1960-s0024,1960,1960,Cloud,test,0268ccd77e805193ec115bf09512ed24084babaad364e805a817c8c997aa3635,abf817263890ade55993839bc58d2f0b880968a80d04290f7173c677aba0fa44,68,68,0,1,0,0,1,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
1960-s0025,1960,1960,Cloud,test,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,ba57de43e7b06d76b703e5ddcf1936772e9c157f5e15837cca34d25730e9f168,2,2,0,0,0,0,0,1,codex_batches51,v4_silver+hybrid:sop_cws,eval_v3_pilot300_not_v4_iaa,1,,1,1
1961-s0000,1961,1961,Cloud,test,2088bcd3e8b1a5dacb2629877a0d644b86818e3fd3647788471e672031827e2d,6ff40a3bb05a8e194fcd5a6527cec728e2f075bf02d93aa3ea99e02bdddaeeee,46,46,0,0,0,1,1,0,codex_batches51,v4_silver+hybrid:sop_cws,gold_v2_doccano_not_v4_audit,1,,1,1
