id,domain,review_bucket,status,codex,doubao,kimi,sentence
1936-s0001,人工智能招聘,must_human_split,span_mismatch,硕士/K | 计算机/K | 数学/K | 相关专业/K,硕士或以上学历/K | 计算机/K | 数学/K,硕士或以上学历/K | 计算机/K | 数学等相关专业/K,任职资格：1．硕士或以上学历，计算机、数学等相关专业；
1936-s0002,人工智能招聘,must_human_split,span_mismatch,强化学习/K | LSTM/K | Neural Networks/K | CNN/K,强化学习/K | LSTM/K | Neural Networks/K | CNN/K | RNN/K,强化学习/K | LSTM/S | Neural Networks/S | CNN/S | RNN/S,"2．具有强化学习，LSTM, Neural Networks, CNN, RNN等相关经验者优先；"
1936-s0003,人工智能招聘,must_human_split,span_mismatch,C++/S | python/S | 项目开发/S,C/C++/S | python/S | 编程/S | 项目开发/S,C/C++/S | python/S | 项目开发经验/S,3．精通C/C++、python编程，有一定的项目开发经验 ；
1937-s0000,人工智能招聘,must_human_split,empty_mismatch,[],智能信息化战略/K,数据治理体系建设/S | 制定数据质量标准/S | 数据管理体系/K,职责描述： 1、配合公司及智能信息化战略，推动数据治理体系建设，协同多方需求，负责制定数据质量标准、数据管理体系相关制度和流程，规范相关工作程序；
1937-s0002,人工智能招聘,must_human_split,empty_mismatch,大数据平台/K,[],大数据平台/S | 数据中台/S | 系统建设规划/S | 应用推广/S, 3、依据统筹共享协同的原则，开展大数据平台、数据中台等方面的系统建设规划、应用推广等工作；
1937-s0003,人工智能招聘,must_human_split,empty_mismatch,梳理业务/S,[],梳理业务及数据架构/S | 统一数据标准/K | 数据标准和数据字典建设/S, 4、梳理业务及数据架构，健全覆盖监管、客户、业务、管理等各方面的统一数据标准，推动数据标准和数据字典建设。
1937-s0005,人工智能招聘,must_human_split,span_mismatch,大数据/K,突破创新/S,大数据/K | 设计方法论/K | 解决方案/K, 6、跟踪大数据行业进展及市场动态，不断创新完善设计方法论和解决方案，能够突破创新。
1937-s0006,人工智能招聘,must_human_split,span_mismatch,本科及以上学历/K | 应用开发/S | 大数据/K,大学本科及以上学历/K | 数据管理/S | 应用开发/S,大学本科及以上学历/K | 数据管理/K | 应用开发/S | 数据架构/K | 大数据/K, 任职要求： 1、大学本科及以上学历，5年以上工作经验，2年以上数据管理或应用开发经验，熟悉数据架构相关知识，对大数据有较深理解和认识；
1937-s0007,人工智能招聘,must_human_split,span_mismatch,金融行业/K | 系统开发/S,银行/K | 证券/K | 保险/K | 金融行业/K | IT系统开发/S,银行证券保险等金融行业/K | IT系统开发/S,具有银行证券保险等金融行业IT系统开发经验优先录用；
1937-s0009,人工智能招聘,must_human_split,span_mismatch,计算机专业/K | 数据治理/S | 数据仓库/K | 大数据平台/K,计算机专业知识/K | 数据治理/S | 数据仓库/S | 大数据平台建设/S,计算机专业知识/K | 解决方案编制/S | 交流撰写能力/T | 数据治理/K | 数据仓库/S | 大数据平台建设/S, 3、具备良好的计算机专业知识，具备较高水平的解决方案编制、交流撰写能力，有数据治理、数据仓库、大数据平台建设经验者优先考虑。
1937-s0010,人工智能招聘,must_human_split,span_mismatch,数据库/K | 大数据/K | 团队合作精神/T,大型数据库/K | 大数据实施项目/S | 团队合作精神/T,大型数据库/S | 大数据实施/S | 团队合作精神/T, 4、具备至少1个大型数据库或大数据实施项目经验，有团队合作精神;
1937-s0011,人工智能招聘,must_human_split,span_mismatch,责任心/T | 沟通/T | 协调能力/T | 严谨/T,工作责任心/T | 协调能力/T | 严谨/T | 细致/T | 踏实/T | 工作作风/T | 积极主动/T | 工作态度/T,工作责任心/T | 沟通和协调能力/T | 工作作风/T | 工作态度/T, 5、具有较强的工作责任心，良好的沟通和协调能力，严谨、细致、踏实的工作作风和积极主动的工作态度；
1937-s0012,人工智能招聘,must_human_split,span_mismatch,表达能力/T | 逻辑思维能力/T | 思路清晰/T,语言表达能力/T | 逻辑思维能力/T | 思路清晰/T,语言表达能力强/T | 逻辑思维能力强/T | 思路清晰/T,语言表达能力强，逻辑思维能力强，思路清晰；
1937-s0013,人工智能招聘,must_human_split,span_mismatch,英文/L,英文CET-4/K,英文/L | CET-4/K | PMP/K, 6、英文CET-4及以上，具有PMP等认证优先。
1938-s0005,人工智能招聘,must_human_split,span_mismatch,热爱销售工作/T,市场洞察力/T,热爱销售工作/T | 市场洞察力/T, 任职资格： 1.热爱销售工作，13年销售经验优先，较强的市场洞察力；
1938-s0007,人工智能招聘,must_human_split,span_mismatch,产品推广/S,企业高端项目渠道/K | 产品推广/S,产品推广经验/S, 3.企业高端项目渠道相关课程或产品推广经验优先；
1938-s0008,人工智能招聘,must_human_split,span_mismatch,性格开朗/T | 思维敏捷/T | 良好的语言表达/T | 沟通能力/T,性格开朗/T | 思维敏捷/T | 与人交流/T | 沟通能力/T,性格开朗/T | 思维敏捷/T | 语言表达/T | 沟通能力/T, 4.性格开朗，思维敏捷，喜欢与人交流，具有良好的语言表达及沟通能力；
1939-s0000,人工智能招聘,must_human_split,span_mismatch,需求分析/S | 系统架构/K,业务需求分析/S | 应用流程设计/S,业务需求分析/S | 系统架构/K | 业务交互/S | 应用流程设计/S,岗位职责： 1、需求设计：进行业务需求分析以及系统架构、业务交互以及应用流程设计；
1939-s0001,人工智能招聘,must_human_split,empty_mismatch,[],平台系统前后端代码编写/S | 关联系统接口集成开发/S | 系统测试/S,前后端代码编写/S | 接口集成开发/S | 系统测试/S, 2、开发测试：平台系统前后端代码编写、与关联系统接口集成开发、系统测试；
1939-s0002,人工智能招聘,must_human_split,span_mismatch,项目实施/S | 项目管理/S,智能语音平台规划建设/S | 系统上线/S | 系统资源规划/S | 项目管理/S,联络中心平台/S | 智能语音平台/S | 系统资源规划与协调/S | 项目管理/S, 3、项目实施：联络中心平台和智能语音平台规划建设和系统上线、系统资源规划与协调、项目管理；
1939-s0003,人工智能招聘,must_human_split,span_mismatch,产品运营/S | 流程优化/S,业务流程优化设计/S | 用户量提升方案策划/S,业务效果优化分析/S | 业务流程优化设计/S | 用户量提升方案策划/S, 4、产品运营：联络中心平台产品和智能语音等产品的业务效果优化分析、业务流程优化设计、用户量提升方案策划等，持续优化产品，提升竞争力；
1939-s0004,人工智能招聘,must_human_split,empty_mismatch,[],业务需求/K | 行业最新发展/K | POC验证/S | 引入可行性评估/S,呼叫中心平台/S | 智能语音/S | POC验证/S, 5、新技术引入：根据业务需求及行业最新发展，进行呼叫中心平台和智能语音新技术/新产品调研，POC验证及引入可行性评估；
1939-s0007,人工智能招聘,must_human_split,empty_mismatch,金融行业/K,[],保险金融行业/K | 背景知识/K, 2、有保险金融行业的背景知识更优；
1939-s0008,人工智能招聘,must_human_split,span_mismatch,研发/S | 调研选型/S | 沟通/T | 表达能力/T | 思维活跃/T | 逻辑分析能力/T,呼叫中心平台/K | 智能语音/K | 表达能力/T | 思维活跃/T | 逻辑分析能力/T | 创新能力/T,呼叫中心平台/S | 智能语音/S | 研发/S | 调研选型/S | 规划建设/S | 沟通与表达能力/T | 逻辑分析能力/T | 创新能力/T," 3、有IT系统相关产品（如：呼叫中心平台、智能语音）研发、调研选型、规划建设等工作经验者优先 4、良好的沟通与表达能力,思维活跃，有较强逻辑分析能力与创新能力"
1940-s0001,人工智能招聘,must_human_split,span_mismatch,CAN/S,底盘电子EPS/K | 电子控制单元/K | 整车CAN接口设计/S,底盘电子EPS/S | 电子控制单元/S | 整车CAN接口设计/S, 2、负责底盘电子EPS等电子控制单元与整车CAN接口设计，诊断相关的协同工作；
1940-s0002,人工智能招聘,must_human_split,span_mismatch,试验/S,EPS/K | 集成ADAS/K | 测试验证/S | 售后问题协助/S,EPS/S | ADAS/S | APA横向控制功能/S | 标定匹配/S | 测试验证/S, 3、负责EPS，集成ADAS，APA横向控制功能的标定匹配，测试验证，开发过程中的问题改善，售后问题协助；
1940-s0003,人工智能招聘,must_human_split,span_mismatch,架构设计/S,对标车型底盘电控系统/K,底盘电控系统/K | 整车架构设计/K, 4、负责对标车型底盘电控系统的整车架构设计的对标研究；
1940-s0004,人工智能招聘,must_human_split,span_mismatch,方案设计/S,底盘冗余执行方案设计/S,自动驾驶/K | 决策执行解决方案/K | 底盘冗余执行方案/K, 5、负责建立自动驾驶的决策执行解决方案，底盘冗余执行方案设计。
1940-s0006,人工智能招聘,must_human_split,empty_mismatch,底盘电控产品/K,[],底盘电控产品/K | 开发模式/S | 验证流程/S, 2、熟悉底盘电控产品的开发模式及验证流程；
1940-s0007,人工智能招聘,must_human_split,span_mismatch,CAN/S,整车CAN规范/K,整车CAN规范/K | 底盘零部件的基本设计/K, 3、熟悉整车CAN规范及底盘零部件的基本设计；
1940-s0008,人工智能招聘,must_human_split,span_mismatch,项目开发/S,底盘电控转向系统项目开发/S,底盘电控转向系统项目开发/S | 底盘电控开发项目/S, 4、至少5年以上底盘电控转向系统项目开发经验，有在主流OEM从事完整的底盘电控开发项目的经历；
1941-s0000,阿里云公开数据集,must_human_split,empty_mismatch,[],设备生命周期管理/S,设备生命周期管理/S | 设备资产综合效率/K,['1.负责设备生命周期管理，提高设备资产综合效率；
1941-s0001,阿里云公开数据集,must_human_split,span_mismatch,规划/S | 设计/S | 选型/S,设备投入前期管理/S,设备规划/S | 设计/S | 选型/S | 购置/S | 安装/S | 调试/S | 验收/S | 试运行/S,"', '2.负责设备投入前期管理，主要跟进设备规划、设计、选型、购置、安装、调试(试车)、验收、试运行或投入运行、接管等工作；"
1941-s0002,阿里云公开数据集,must_human_split,span_mismatch,运维管理/S | 系统升级/S | 维修/S | 更新改造（变更/S | 再制造/S | 报废处置/S,设备运维管理/S,设备运维管理/S | 设备使用/S | 保养防护/S | 点检/S | 巡视/S | 岗检/S | 系统升级/S | 维修/S | 更新改造/S | 再制造/S | 报废处置/S,"', ' 3.负责设备运维管理，主要跟进设备使用、保养防护、检查（点检、巡视、岗检）、系统升级、维修、故障（事故）应急、更新改造（变更）、再制造、报废处置等工作。"
1941-s0004,阿里云公开数据集,must_human_split,span_mismatch,资格证/K,职业资格证书/K,[],"', ' 2.持相关职业资格证书或相关工作经验优先。"
1942-s0000,阿里云公开数据集,must_human_split,span_mismatch,传感器安装/K,车载智能装备方案制定/S | 传感器安装/S | 布线/S | 硬件设备选型/S,车载智能装备方案/S | 接口/S | 传感器安装/S | 布线/S | 硬件设备选型/S,['\xa0\xa0 2）负责车载智能装备方案制定，包括与车载设备的接口、传感器安装、布线、硬件设备选型等。
1942-s0001,阿里云公开数据集,must_human_split,empty_mismatch,[],现场实施/S | 后续运维/S,现场实施/S | 运维/S,负责现场实施及后续运维。
1942-s0003,阿里云公开数据集,must_human_split,span_mismatch,图像处理/K | 模式识别/K | 专业知识/K,图像处理/K | 机器视觉/K | 模式识别/K,图像处理/K | 机器视觉/K | 模式识别/K | 图形/K | 图像软件/S,"\xa0\xa0', '\xa0\xa0 1）了解图像处理、机器视觉、模式识别等方面专业知识，有图形、图像软件方面实际使用经验；"
1943-s0003,阿里云公开数据集,must_human_split,empty_mismatch,[],小程序/K | 专业商城系统/K,小程序/S | 商城系统/S,同时为线上线下商家提供小程序和专业商城系统；
1943-s0005,阿里云公开数据集,must_human_split,span_mismatch,电商行业/K | 网络/K | 实体店客户/K,跨境电商行业招商/S | 母婴/K | 化妆品/K | 保健品/K | 轻奢品/K | 个护用品/K | 营销工具/K | 客户资源/K | 网络渠道/K | 客户需要/K,跨境电商行业招商/S | 销售/S | 代购/S,"', '1、有跨境电商行业招商或销售或代购的（有母婴、化妆品、保健品、轻奢品、个护用品）行业销售经验优先', '2、通过公司提供的营销工具、客户资源及网络渠道，获取潜在的平台客户、实体店客户、微商客户', '3、根据客户需要，为客户提供优质的进口商品（母婴、化妆品、保健品、轻奢品、个护用品）；"
1944-s0000,阿里云公开数据集,must_human_split,span_mismatch,正直/T | 责任感/T | 沟通能力/T | 抗压力/T | 认真负责/T,IT运维主管/S | 为人正直/T | 责任感/T | 认真细致/T | 工作作风/T | 沟通能力/T | 抗压力能力/T | 工作态度/T,沟通能力/T,['我司诚聘IT运维主管，要求为人正直正派，对工作有强烈的责任感，认真细致的工作作风，具有较好的沟通能力，抗压力能力，认真负责的工作态度。
1944-s0001,阿里云公开数据集,must_human_split,span_mismatch,优化/S | 阿里云ECS等系统/K,网站搭建/S,网站搭建/S | 优化/S | 阿里云ECS/S,"', '职责：', '1、 负责网站搭建和优化，熟悉阿里云ECS等系统；"
1944-s0002,阿里云公开数据集,must_human_split,span_mismatch,自动化部署/S,运维自动化部署开发/S,运维自动化部署开发/S | 测试/S," ', '2、 运维自动化部署开发与测试；"
1944-s0003,阿里云公开数据集,must_human_split,empty_mismatch,云平台/K,[],阿里云平台/S | 独立站/S," ', '3、 管控公司阿里云平台，独立站等；"
1944-s0007,阿里云公开数据集,must_human_split,empty_mismatch,[],客户需求/K,改进意见/T," ', '7、 根据客户需求和市场的变化，对公司的产品和服务提出改进意见。"
1945-s0001,阿里云公开数据集,must_human_split,empty_mismatch,[],各信息系统规划/S,信息系统规划/S | 技术维护/S,"', '2、 负责新的信息化项目的推进及各信息系统规划和技术维护；"
1945-s0002,阿里云公开数据集,must_human_split,empty_mismatch,管理/S | ERP/S | CRM/S,[],ERP/S | CRM/S | PDS/S | HR系统/S,"', '3、管理、维护公司的ERP、CRM、PDS、HR系统；"
1945-s0005,阿里云公开数据集,must_human_split,span_mismatch,修改/S,公司实际需求/K,修改/S | 完善信息系统/S,负责依据公司实际需求，修改、完善信息系统。
1945-s0006,阿里云公开数据集,must_human_split,empty_mismatch,信息系统/S | 数据库/K,[],数据库的备份/S | 技术安全/K,"', '5、 负责公司各信息系统数据库的备份、信息系统的技术安全；"
1945-s0008,阿里云公开数据集,must_human_split,span_mismatch,本科/K | 网络/K | 信息管理/K | 计算机相关专业/K,本科以上学历/K | 网络/K | 信息管理/K | 计算机/K,本科以上学历/K | 网络/K | 信息管理/K | 计算机相关专业/K,"', '\xa0', '任职要求：', '本科以上学历，网络、信息管理、计算机相关专业，有多年相关工作经验；"
1946-s0001,阿里云公开数据集,must_human_split,empty_mismatch,充换电柜设备/K,[],充换电柜设备/K | 实际操作/S,"', '任职资格：', '1、掌握充换电柜设备的原理及实际操作；"
1947-s0000,阿里云公开数据集,must_human_split,span_mismatch,网络/K,网络维护/S,安装/S | 测试/S | 网络维护/S,"['岗位职责：', '1、负责系统硬件和软件的安装、测试及网络维护；"
1947-s0001,阿里云公开数据集,must_human_split,span_mismatch,ERP/S | 数据库/K,ERP系统数据库管理/S,ERP系统数据库管理/S | 数据备份/S,"', '2、负责ERP系统数据库管理和数据备份；"
1947-s0003,阿里云公开数据集,must_human_split,empty_mismatch,网络/K | 安全管理/S,[],数据的安全管理/S,"', '4、负责系统网络以及数据的安全管理；"
1947-s0004,阿里云公开数据集,must_human_split,span_mismatch,温湿度/K,监控系统/K,监控系统/S | 温湿度/K | 运行/S | 维护管理/S,"', '5、负责监控系统、温湿度等相关设备的运行和维护管理；"
1947-s0006,阿里云公开数据集,must_human_split,empty_mismatch,监督/S,[],检查与监督/S,"', '7、负责对各岗位用户权限的使用情况进行检查与监督；"
1947-s0007,阿里云公开数据集,must_human_split,empty_mismatch,卫生管理/S,[],人员进出管理/S | 设备/S | 安全/S | 卫生管理/S,"', '8、负责机房的人员进出管理、设备、安全、卫生管理。"
1947-s0011,阿里云公开数据集,must_human_split,span_mismatch,ERP/S | 服务器/K | 安装/S | 调试/S | 运维/S,ERP软件/K | 服务器/K | 安全设备/K | 安装/S | 调试/S | 运维/S | 基本安装调试/S,ERP软件/S | 服务器/S | 安全设备/S | 安装/S | 调试/S | 运维/S | 基本安装调试/S,"', '4、了解ERP软件、服务器、安全设备等的安装、调试、运维，能进行基本安装调试；"
1947-s0012,阿里云公开数据集,must_human_split,span_mismatch,计算机/K | 故障排查/S,计算机硬件/K | 日常故障排查/S,计算机硬件/K | 故障排查/S,"', '5、熟悉计算机硬件及日常故障排查；"
1947-s0013,阿里云公开数据集,must_human_split,empty_mismatch,[],打印机/K | 扫描仪/K,安装/S | 电脑及周边设备/S,"', '6、能独立安装电脑及周边设备，打印机、扫描仪等；"
1948-s0000,阿里云公开数据集,must_human_split,span_mismatch,系统运维/S,系统运维/S | 体制搭建/S | 技术指导/S,管理/S | IT/K | 运维/S | 信息化技术/K | 技术指导/S | 支持/S,['1、全面组织及管理公司IT、运维和信息化技术工作，包括技术层面的整体运营，系统运维及体制搭建、技术指导、支持和管理；
1948-s0001,阿里云公开数据集,must_human_split,empty_mismatch,指导/S | 质量评估/S,[],技术方案/K | 质量评估/S,"', '2、参与公司信息化项目的决策，指导、审核项目总体技术方案，对项目进行质量评估；"
1948-s0002,阿里云公开数据集,must_human_split,empty_mismatch,流程优化/S,[],IT相关的规章制度/K | 信息技术创新/S | 流程优化/S | 技术能力/K,"', '3、建立和完善公司IT相关的规章制度和工作流程，不断推动信息技术创新和流程优化，持续提升公司整体技术能力；"
1948-s0004,阿里云公开数据集,must_human_split,empty_mismatch,信息安全/K | 系统安全/K | 网络/K,[],数据标准/K | 信息保密制度/K | 灾难恢复/K | 信息系统设备/S | 网络设备/S,"', '5、负责公司的整体信息安全性，编制和完善公司数据标准及信息保密制度，制定信息系统安全及灾难恢复的政策和程序，并监督公司及分公司的信息系统设备、网络设备的保护保养；"
1948-s0005,阿里云公开数据集,must_human_split,empty_mismatch,管理/S | 培养/S,[],团队建设/T | 团队成员的培养/T,"', '6、负责团队建设与管理，以及团队成员的培养；"
1948-s0007,阿里云公开数据集,must_human_split,empty_mismatch,[],IT经理工作/S,IT经理/K | 机械等制造行业/K,"', '2、5年以上工作经验，3年以上IT经理工作经验，机械等制造行业优先；"
1948-s0008,阿里云公开数据集,must_human_split,span_mismatch,设计/S,信息规划能力/S,信息规划能力/S | 设计/S | 执行/S | 决策/S | 信息技术市场/K | 敏锐度/T | 信息化技术发展/K,"', '3、有较强的信息规划能力，能提出合理化建议，成为IT方面的设计、执行和决策者，对信息技术市场具有一定敏锐度，对公司信息化技术发展提供决策性的建议；"
1948-s0009,阿里云公开数据集,must_human_split,empty_mismatch,[],公司运营业务/K | 相关流程/K,运营业务/K | 相关流程/K | 技术开发/S,"', '4、熟悉公司运营业务及相关流程，主导过大、中型系列产品及技术开发；"
1948-s0010,阿里云公开数据集,must_human_split,span_mismatch,系统开发/S | 分析能力/T,信息系统开发/S,信息系统开发/S | 维护管理/S | 分析能力/S,"', '5、有较强的信息系统开发、维护管理和分析能力；"
1948-s0011,阿里云公开数据集,must_human_split,type_only,ERP/S,ERP/K,ERP相关经验/K,"', '6、有ERP相关经验优先；"
1949-s0000,阿里云公开数据集,must_human_split,empty_mismatch,采购/S,[],订单处理/S | 发货安排/S | 订单状态更新/S | 库存分析/S | 预测合并/S | 发货跟进/S,"[' ', ' ', ' ', '\xa0 \xa0 协助客服团队订单处理', ' ', ' ', '\xa0 \xa0\xa0 协助采购和物流团队的团队的订单处理和发货安排', ' ', ' ', '\xa0 \xa0 协助客户订单状态更新，库存分析，预测合并，发货跟进。"
1949-s0002,阿里云公开数据集,must_human_split,empty_mismatch,[],投诉日志更新/S | 工艺验证/S,更新/S | 客户价格表/S | 样品表/S | 投诉日志更新/S | 工艺验证/S | 跟踪/S,"', ' ', ' ', '\xa0 \xa0\xa0 更新客户价格表和样品表', ' ', ' ', '\xa0 \xa0\xa0 处理一些紧急任务如：投诉日志更新，工艺验证和与运维团队和客户的跟踪等。"
1949-s0003,阿里云公开数据集,must_human_split,span_mismatch,本科/K | 客户服务/S,本科以上学历/K | 客户服务/S | 订单处理/S,本科以上学历/K | 客户服务/K | 订单处理经验/S,"', ' ', ' ', ' ', ' ', '本科以上学历，有', '年客户服务', '订单处理经验优先，优秀应届毕业生、毕业生也可以。"
1950-s0000,阿里云公开数据集,must_human_split,span_mismatch,AD/S | Office365/S | Shell/S | Exchange/S | 提案/S | 设计/S | 实施/S,微软相关系统/K | AD/S | Office365/S | Shell/S | Exchange/S | Ca认证/K | 提案/S | 设计/S | 实施/S | 后续维护/S,AD/S | Office365/S | Shell/S | Exchange/S | Ca认证/K | 提案/S | 设计/S | 实施/S | 后续维护/S,"['岗位职责：', '1、负责微软相关系统（AD、Office365、Shell、Exchange、Ca认证等）的提案、设计、实施以及后续维护', '2、配合营业一起向客户说明O365的技术、用途、优点等。"
1950-s0001,阿里云公开数据集,must_human_split,span_mismatch,微软相关系统/K | O365/K,微软相关系统/K | 应用/K | 域控/K | Exchange/K,微软相关系统及应用/K | 域控/K | Exchange/S | O365/S | 应用/S | 部署/S,"', '岗位要求：', '1、熟悉微软相关系统及应用，如域控、Exchange、O365的应用、部署等；"
1950-s0002,阿里云公开数据集,must_human_split,empty_mismatch,[],云服务/K,云服务/K | 实施经验/S,"', '2、对云服务有深入的了解，有相关的实施经验优先。"
1950-s0003,阿里云公开数据集,must_human_split,span_mismatch,信息安全/K | 云服务/K,当前流行IT技术/K | 信息安全/K | 云服务/K,IT技术/K | 信息安全/K | 云服务/K,"', '3、了解当前流行IT技术，如信息安全、云服务、等。"
1951-s0000,阿里云公开数据集,must_human_split,empty_mismatch,[],配置参数/K | 监控阈值/K,中间件日常运维/S | 配置参数/K | 监控阈值/K,['1、负责中间件日常运维规范及标准的制定和完善（包括但不限于配置参数、监控阈值）；
1951-s0002,阿里云公开数据集,must_human_split,empty_mismatch,故障处理/S,[],故障原因定位/S | 故障处理/S | 闭环管理/S,"', '3、负责中间件组件的故障原因定位、故障处理、闭环管理；"
1951-s0003,阿里云公开数据集,must_human_split,empty_mismatch,数据分析/S | 优化/S,[],性能容量数据分析/S | 评估优化/S,"', '4、负责对中间件进行性能容量数据分析、评估优化；"
1951-s0005,阿里云公开数据集,must_human_split,span_mismatch,本科/K | 计算机/K | 计算机相关专业/K,计算机软件/K | 计算机相关专业/K,全日制本科（含）以上/K | 计算机软件/K | 计算机相关专业/K,"', '【任职要求】：', '1、全日制本科（含）以上，计算机软件或计算机相关专业；"
1951-s0007,阿里云公开数据集,must_human_split,span_mismatch,Linux/S | 操作系统/K,Linux操作系统/S | 系统性能调优/S,Linux操作系统/S | 系统性能调优/S | 排障/S,"', '3、熟练使用Linux操作系统，具备良好的系统性能调优和排障经验；"
1951-s0008,阿里云公开数据集,must_human_split,span_mismatch,Nginx/S | MQ/S | Redis/S | Kafka/S | docker/S | k8s/S,Nginx/S | MQ/S | ES/S | Redis/S | Kafka/S | keepalived/S | haproxy/S | 容器docker/S | k8s/S,Nginx/S | MQ/S | ES/S | Redis/S | Kafka/S | keepalived/S | haproxy/S | docker/S | k8s/S,"', '4、熟悉Nginx、MQ、ES、Redis、Kafka、keepalived、haproxy、', '5、熟悉容器docker、k8s技术；"
1951-s0011,阿里云公开数据集,must_human_split,span_mismatch,抗压能力强/T,抗压能力/T,抗压能力/T | 应急处理/S | 快速恢复业务/S,"', '8、抗压能力强，能从容应急处理突发事件，快速恢复业务。"
1951-s0012,阿里云公开数据集,must_human_split,empty_mismatch,解决问题/S,[],深度探究的精神/T | 能力/T | 解决问题/S,"', '9、具有事件根本原因深度探究的精神和能力，能够彻底解决问题。"
1952-s0000,阿里云公开数据集,must_human_split,empty_mismatch,存储/K | 网络/K | 安装/S | 维护/S | 故障处理/S,[],服务器/K | 存储/K | 网络/K | 安装/S | 维护/S | 故障处理/S,['1、配合用户对IDC机房服务器、存储、网络及其他运营设备进行安装、维护、故障处理等工作；
1952-s0001,阿里云公开数据集,must_human_split,span_mismatch,服务器/S | windows/S | linux/S | 应用安装/S,windows/S | linux/S | 应用安装/S,系统安装/S | windows/S | linux/S | 应用安装/S,"', '2、负责IDC机房设备上/下架，服务器的系统安装（windows、linux）、应用安装等；"
1952-s0004,阿里云公开数据集,must_human_split,empty_mismatch,网络/K | 监控/S | 分析/S,[],监控/S | 分析/S,"', '4、负责IDC、网络和服务器运行状况的监控和分析；"
1952-s0006,阿里云公开数据集,must_human_split,span_mismatch,计算机相关专业/K | Windows/S | Linux/S | 操作系统/K | 维护/S | 交换机/K | 网络/K | 故障排查/S | 备件/S | 吃苦耐劳/T | 打算今/T,计算机相关专业/K | 吃苦耐劳/T,计算机相关专业/K | Windows/S | Linux/S | 服务器操作系统/K | 安装/S | 维护/S | 思科/K | 华为/K | 故障排查/S | 保修/S,"', '任职条件：', '1、计算机相关专业，一年以上相关工作经验者优先', '2、熟知Windows、Linux服务器操作系统的安装,维护', '3、熟悉思科华为等交换机的基本配置', '4、熟知服务器、网络设备的故障排查，备件的更新和保修', '5、吃苦耐劳热爱网络相关工作，打算今后从事网络相关工作', '选择网科的理由', '1)、个性化培训体系:企业将为每个新入职成员提供为期一周的培训;"
1953-s0000,阿里云公开数据集,must_human_split,span_mismatch,网络/K | 维护/S | 设计/S | 大数据/K,网络设置/S | 系统性能管理/S | 网络性能管理/S | 大数据生产环境/K | 监控预警/S | 持续优化/S,网络设置/S | 维护/S | 优化/S | 安全监控/S | 系统性能管理/S | 网络性能管理/S | 设计/S | 部署/S | 大数据/K | 监控预警/S,"['职位描述：', '1. 负责网络以及服务器的网络设置、维护和优化、网络的安全监控 、系统性能管理和优化、网络性能管理和优化', '2. 负责设计和部署生产，测试环境（包含大数据生产环境），监控预警和持续优化；"
1953-s0001,阿里云公开数据集,must_human_split,span_mismatch,数据安全/K | 网络安全/K | 定期提交汇总报告/S,疑难问题排查处理/S,应用安全/K | 数据安全/K | 网络安全/K,"', '3. 负责生产环境的应用安全，数据安全和网络安全，确保生产环境有7*24小时的持续运作能力', '4. 负责IT故障、疑难问题排查处理，编制汇总故障、问题，定期提交汇总报告；"
1953-s0002,阿里云公开数据集,must_human_split,empty_mismatch,[],日常桌面运维/S | IT固定资产维护/S,桌面运维/S | IT固定资产维护/S | 监控/S,"', '5.负责日常桌面运维和IT固定资产维护及监控，提供IT软硬件方面的服务和支持，保证系统稳定。"
1953-s0004,阿里云公开数据集,must_human_split,empty_mismatch,网络/K,[],网络系统集成/K | 技术支撑/S | 维护/S,"', '2.1年以上网络系统集成相关技术支撑，维护经验；"
1953-s0007,阿里云公开数据集,must_human_split,empty_mismatch,网络/K | 判断/S,[],判断/S | 解决能力/S,"', '4. 具备网络故障的分析、判断、解决能力；"
1953-s0009,阿里云公开数据集,must_human_split,span_mismatch,证书/K,CCIE证书/K,CCNP/K | CCIE证书/K,"', '6. 持有CCNP、CCIE证书者优先；"
1954-s0000,阿里云公开数据集,must_human_split,span_mismatch,中专/K | 学历/K | 通信/K | 电子工程/K | 自动化/K | 计算机/K,中专以上学历/K | 通信/K | 电子工程/K | 自动化/K | 计算机/K | 相关工科专业/K,全日制正规院校中专以上学历/K | 通信/K | 电子工程/K | 自动化/K | 计算机/K | 工科专业/K,"['工作职责：', '1、全日制正规院校中专以上学历，通信、电子工程、自动化、计算机等相关工科专业；"
1954-s0001,阿里云公开数据集,must_human_split,span_mismatch,项目协调/S | 安装工作/T,项目协调/S,项目技术管理/K | 项目协调/T | 安装/S,"', '2、能够独立组织项目技术管理，并能做好项目协调、安装工作；"
1954-s0002,阿里云公开数据集,must_human_split,span_mismatch,电工证/S | 电气知识/K,电工证/K | UPS安装调试/S | 电气知识/K,电工证/K | UPS安装调试/S | 电气知识/K | 看懂线路图纸/S,"', '4、具有电工证或UPS安装调试经验，掌握电气知识、能够看懂线路图纸者优先；"
1955-s0000,阿里云公开数据集,must_human_split,empty_mismatch,网络/K | 计算机/K,[],IT网络管理/S | 计算机/K,"['岗位职责：', '1、\xa0建立公司IT网络管理操作规范，建立和管理公司计算机及IT设备技术档案；"
1955-s0001,阿里云公开数据集,must_human_split,span_mismatch,企业管理/K,公司发展战略/K,[],"', '2、\xa0根据公司发展战略，逐步拓展信息系统管理规范和深度，充分发挥信息化在企业管理中的积极作用；"
