dataset,id,rule_family,status,text_sha256
qwen_train,1802-s0011,transversal,candidate_requires_context_review,fb1cfeafb62f961d4e9b6d142977e61faae147c94708794533ccaa18e3b1ff55
qwen_train,1802-s0012,coordination,candidate_requires_context_review,5270b5edef8009b89ac8810c611cd325516ad1bbc435fffd9e03eaaf61bb6f6e
qwen_train,1802-s0013,coordination,candidate_requires_context_review,472d40571b39b0c5a41c7090f4b33bed929592390aed92841055f99f950a6f46
qwen_train,1802-s0013,transversal,candidate_requires_context_review,472d40571b39b0c5a41c7090f4b33bed929592390aed92841055f99f950a6f46
qwen_train,1802-s0015,coordination,candidate_requires_context_review,4ae2645f65cc39967dd1ed5461a2eed0750711101c98e1318fd7cd6e66108a9b
qwen_train,1802-s0016,coordination,candidate_requires_context_review,1eeb492eb8c449a600495ee4fda48b9bc7ebfd29101d1e99c9ada2bac002759e
qwen_train,1802-s0018,coordination,candidate_requires_context_review,f751c79a61274c058b3d8c55231a82aa777c1e49b5d845ea9603894e39f453e6
qwen_train,1803-s0009,coordination,candidate_requires_context_review,a6caa36ac36f81955193b24380ede494228becdda0c1b29518710488490381ee
qwen_train,1803-s0010,coordination,candidate_requires_context_review,0a605770e9548bc8cec943b97e26c6f35087dbd7fee0a6d5afadc73008a5aff8
qwen_train,1803-s0010,scope_empty,candidate_requires_context_review,0a605770e9548bc8cec943b97e26c6f35087dbd7fee0a6d5afadc73008a5aff8
qwen_train,1803-s0011,coordination,candidate_requires_context_review,01765c247de105e79a162a64040e11a943162bc6df8eb0c05a41b3eea1a5830e
qwen_train,1803-s0011,scope_empty,candidate_requires_context_review,01765c247de105e79a162a64040e11a943162bc6df8eb0c05a41b3eea1a5830e
qwen_train,1804-s0000,coordination,candidate_requires_context_review,17a2e85a71eef1237f6f05403793c72ba00f95635f4c58db248a59bc2cde9c45
qwen_train,1804-s0000,transversal,candidate_requires_context_review,17a2e85a71eef1237f6f05403793c72ba00f95635f4c58db248a59bc2cde9c45
qwen_train,1804-s0002,experience,candidate_requires_context_review,3562c07bdc907104ee773ad830b54c70f3cd12e779d85aa46549076f4aa08fe1
qwen_train,1804-s0002,coordination,candidate_requires_context_review,3562c07bdc907104ee773ad830b54c70f3cd12e779d85aa46549076f4aa08fe1
qwen_train,1804-s0002,tool_theory,candidate_requires_context_review,3562c07bdc907104ee773ad830b54c70f3cd12e779d85aa46549076f4aa08fe1
qwen_train,1804-s0002,transversal,candidate_requires_context_review,3562c07bdc907104ee773ad830b54c70f3cd12e779d85aa46549076f4aa08fe1
qwen_train,1804-s0009,coordination,candidate_requires_context_review,49d11909b012e2864f9149b1d679c2f60ca7a9e6ce94415d503a8f7542e5b769
qwen_train,1804-s0009,tool_theory,candidate_requires_context_review,49d11909b012e2864f9149b1d679c2f60ca7a9e6ce94415d503a8f7542e5b769
qwen_train,1804-s0009,transversal,candidate_requires_context_review,49d11909b012e2864f9149b1d679c2f60ca7a9e6ce94415d503a8f7542e5b769
qwen_train,1804-s0012,experience,candidate_requires_context_review,d88c74feabbc5411729333e3e8d83884f076eeee5cc65e4a445fb7746a2252f3
qwen_train,1804-s0012,coordination,candidate_requires_context_review,d88c74feabbc5411729333e3e8d83884f076eeee5cc65e4a445fb7746a2252f3
qwen_train,1804-s0014,coordination,candidate_requires_context_review,548149631390b87f6ef017ca22a0f003223bd0089ab9582b9007747343adbe6e
qwen_train,1804-s0014,transversal,candidate_requires_context_review,548149631390b87f6ef017ca22a0f003223bd0089ab9582b9007747343adbe6e
qwen_train,1805-s0000,coordination,candidate_requires_context_review,f57da05fd8f8794271bb6c329a1fb040268f8312dd50d4467793ebfb76370220
qwen_train,1805-s0003,coordination,candidate_requires_context_review,8493c76e692e347f32514c77eec89eef7b576ddd273497668907e61b2ac13ceb
qwen_train,1805-s0005,experience,candidate_requires_context_review,c66072e4769e442f50bb1af21d7fadf43022899e46de4a1e19a6b00dcf7fadae
qwen_train,1805-s0005,coordination,candidate_requires_context_review,c66072e4769e442f50bb1af21d7fadf43022899e46de4a1e19a6b00dcf7fadae
qwen_train,1805-s0006,coordination,candidate_requires_context_review,d3f5523ede0d61266fc278cdccedce309d1bd545c74acf2327315746e6817645
qwen_train,1805-s0006,transversal,candidate_requires_context_review,d3f5523ede0d61266fc278cdccedce309d1bd545c74acf2327315746e6817645
qwen_train,1805-s0007,coordination,candidate_requires_context_review,870692cf6d062c825118c6726b8cf5c0ec03363c02d20f4e6b582601edad9211
qwen_train,1805-s0007,transversal,candidate_requires_context_review,870692cf6d062c825118c6726b8cf5c0ec03363c02d20f4e6b582601edad9211
qwen_train,1805-s0008,coordination,candidate_requires_context_review,33039419f96394e5e35bb144dec5d183f04fc9650cfb0aa0e6e074f05fb5d966
qwen_train,1805-s0008,transversal,candidate_requires_context_review,33039419f96394e5e35bb144dec5d183f04fc9650cfb0aa0e6e074f05fb5d966
qwen_train,1806-s0000,coordination,candidate_requires_context_review,87e17ed4d844b01baacee52b781c6060cef829b4f32469e9391e289789269151
qwen_train,1806-s0000,tool_theory,candidate_requires_context_review,87e17ed4d844b01baacee52b781c6060cef829b4f32469e9391e289789269151
qwen_train,1806-s0001,coordination,candidate_requires_context_review,c533eade5dee8d15146af8e53ef20a37222cd8c64411ec4cb3da52c1d2b3d2dd
qwen_train,1806-s0002,coordination,candidate_requires_context_review,fefaf4116893d64d548c4d1ca10f95acddc21c0feac3d8cf1468b02625e2f02d
qwen_train,1806-s0004,experience,candidate_requires_context_review,422adcac3881dafdd912ecf191e2a6b27ae2ac89df86808f1ef8b24b09777c2a
qwen_train,1806-s0004,coordination,candidate_requires_context_review,422adcac3881dafdd912ecf191e2a6b27ae2ac89df86808f1ef8b24b09777c2a
qwen_train,1806-s0004,tool_theory,candidate_requires_context_review,422adcac3881dafdd912ecf191e2a6b27ae2ac89df86808f1ef8b24b09777c2a
qwen_train,1806-s0006,experience,candidate_requires_context_review,4ea32b1fdf20bfb0241ff13675c74fb3a960f7aa93109ebbd94b4b95f9f804ac
qwen_train,1806-s0007,transversal,candidate_requires_context_review,65b9e2285ee889bede2dc3a0e0fdd4974c49e8abb19e81a199cc8f42e0320daf
qwen_train,1807-s0000,coordination,candidate_requires_context_review,a94ec1700dfdcee9c462fba8d3d0ce70ab9fbcc0d4376fe6739dbf87c610b2af
qwen_train,1807-s0000,transversal,candidate_requires_context_review,a94ec1700dfdcee9c462fba8d3d0ce70ab9fbcc0d4376fe6739dbf87c610b2af
qwen_train,1807-s0000,scope_empty,candidate_requires_context_review,a94ec1700dfdcee9c462fba8d3d0ce70ab9fbcc0d4376fe6739dbf87c610b2af
qwen_train,1807-s0002,coordination,candidate_requires_context_review,0800391b1380d55d3393c90772997442037b972097cb40e4d0cf546d772e90f4
qwen_train,1807-s0004,coordination,candidate_requires_context_review,f5f7fd9f6170bde20144841306eb3c4fbb465c60a69eb9273e77c3755a15bf51
qwen_train,1807-s0005,coordination,candidate_requires_context_review,7656704f51342d806441f40301c7f7443b36853ea0efcbe728501f0068cee396
qwen_train,1807-s0006,experience,candidate_requires_context_review,4d4440d00a077277be8fb6a4d43bf0820fa1d4a2981079ed95ab47db7bb14894
qwen_train,1807-s0006,coordination,candidate_requires_context_review,4d4440d00a077277be8fb6a4d43bf0820fa1d4a2981079ed95ab47db7bb14894
qwen_train,1808-s0004,coordination,candidate_requires_context_review,de27f4b9662d5a4fd36e657273161bcb93aa99726a0d770487d7f4a27a34debc
qwen_train,1808-s0005,coordination,candidate_requires_context_review,d2f699bc4774dcf85855e4e36ee0c31953e080b5e32681076e7d6cba0dad0b99
qwen_train,1808-s0007,coordination,candidate_requires_context_review,6222bb7a6e974a3d3754d8c7ae7039a24a9317c8b0d37c1825d9dad3531f12d5
qwen_train,1808-s0007,tool_theory,candidate_requires_context_review,6222bb7a6e974a3d3754d8c7ae7039a24a9317c8b0d37c1825d9dad3531f12d5
qwen_train,1808-s0008,coordination,candidate_requires_context_review,6e7a97393476ca62b7a6b2bf438db376954849378e5db44ab8420907eb8ab0a3
qwen_train,1808-s0008,transversal,candidate_requires_context_review,6e7a97393476ca62b7a6b2bf438db376954849378e5db44ab8420907eb8ab0a3
qwen_train,1809-s0005,coordination,candidate_requires_context_review,d2c88f7b8bb69d43f130bdde74b442eb4077dcc5ca4d8e51a5f00775caedd789
qwen_train,1809-s0005,transversal,candidate_requires_context_review,d2c88f7b8bb69d43f130bdde74b442eb4077dcc5ca4d8e51a5f00775caedd789
qwen_train,1809-s0007,coordination,candidate_requires_context_review,3d45f81db92ec0de23e664ec4b4afd6f0d75e5046510f2e9d83285967722e719
qwen_train,1811-s0000,coordination,candidate_requires_context_review,950b9ed890f879c7c24da74ca4e69d4a8272ea377a5707ce352da39d8efa4a46
qwen_train,1811-s0008,scope_empty,candidate_requires_context_review,3e1dbcedb52f3a634b0934380efaf11e6a19899986f0f5487247ba2465bb69f0
qwen_train,1813-s0004,coordination,candidate_requires_context_review,b6ea5cec262910b6f2ebe6496f03881f8cfa2415802320a7225f901f26eb43c3
qwen_train,1814-s0000,coordination,candidate_requires_context_review,b15f7bfb11e8c37eeba17aa10d7881b657b0364bb1dbd02d54502297d2168ce5
qwen_train,1814-s0002,coordination,candidate_requires_context_review,87f82593e8ca6dbe0ddae79a73fa73c1cf2f8259c71902ce876756929294b51c
qwen_train,1814-s0009,coordination,candidate_requires_context_review,0dacfed3b025712d6a3e51609adc9a76b5ebd26242b9a3dead41cf028915679d
qwen_train,1814-s0012,coordination,candidate_requires_context_review,d7146ea688063c71e644063517775ec7d4b5b38a6cc9ac62508e92b10a853515
qwen_train,1814-s0013,coordination,candidate_requires_context_review,c3f6cce107b774cde5d2d0f72a842de4632b7e74e9a2b805818cd062cc040aa9
qwen_train,1814-s0014,scope_empty,candidate_requires_context_review,79fb8857f191a6defaa488b5c91c7860180e63fabe3707af5d6e67b6c2eacd95
qwen_train,1815-s0004,coordination,candidate_requires_context_review,1979665bc892e74e85ab1d94c74c3f2a167a5a457241b6664436554a2b179376
qwen_train,1815-s0004,transversal,candidate_requires_context_review,1979665bc892e74e85ab1d94c74c3f2a167a5a457241b6664436554a2b179376
qwen_train,1815-s0005,coordination,candidate_requires_context_review,456eee55b79adab2d86e1ac89019f58d3e8dc4e1580ee963a7ac13d44e74bf0d
qwen_train,1815-s0006,coordination,candidate_requires_context_review,30d33d36508b4ed98b8057d3f51b03da0bbeea67eab508ef8f36ef8d887e8a7b
qwen_train,1815-s0007,coordination,candidate_requires_context_review,f3fbbe6c6babee6358f8af36ade528fe3f4e775613011c0a895c3edeb29245da
qwen_train,1815-s0009,scope_empty,candidate_requires_context_review,add6915d50d9bd90f9b2a14a2e024e4460b3e74fc11b5ae9e3f7e701e1909d47
qwen_train,1815-s0010,coordination,candidate_requires_context_review,4c24409093bd35f5fe0063d7ffa3d08c3f13cf8a32096f551be9ebd801bc21a0
qwen_train,1815-s0011,coordination,candidate_requires_context_review,3c73106d786cd3f2cdb5609cbc717a452542be4f160f5240adaa8293ac15eb36
qwen_train,1815-s0012,coordination,candidate_requires_context_review,f900f4a81ff94ba859a9ee035721849126c1cce13d6ac794a603e8b1fda67585
qwen_train,1815-s0016,scope_empty,candidate_requires_context_review,e26f1a9d95886d7473230c595feca8d966202ae45515e0e231db4117c5a1b31c
qwen_train,1816-s0004,coordination,candidate_requires_context_review,3338ca8b5e979828d6c7445165dc541566f3e98b4d6b44e1810692e68249fd50
qwen_train,1816-s0007,coordination,candidate_requires_context_review,9caeae11acf76676804a5bbf2a23f4bba2b421d4640b32218666f9b1828243a7
qwen_train,1816-s0010,scope_empty,candidate_requires_context_review,f171284df0cfd50533d139026656bb0965aee3ef881dbe0dc519cc4a7472c734
qwen_train,1817-s0005,coordination,candidate_requires_context_review,b8374206897532bdc486b8aa2bccae78fcbbc37586a40e8e32acee08653312ca
qwen_train,1817-s0007,experience,candidate_requires_context_review,29915e70be14315191fa3b62d358a12a81debf0a64b1dc52630182305b5699e7
qwen_train,1817-s0007,coordination,candidate_requires_context_review,29915e70be14315191fa3b62d358a12a81debf0a64b1dc52630182305b5699e7
qwen_train,1817-s0008,coordination,candidate_requires_context_review,c172a6eb7ae66b2cc7dd4406a11d7046800f673140b224cacc54eba35f1e47b7
qwen_train,1817-s0010,coordination,candidate_requires_context_review,d0a6f7f0e62a2076af19c5a14599363fc9d971960df3eaa374afcaafe0fe4e6a
qwen_train,1817-s0011,coordination,candidate_requires_context_review,826d559700470bee719eaae8c7377f27d13b78c72c46165efdb8b94e1f4b0867
qwen_train,1818-s0000,coordination,candidate_requires_context_review,e60c76475756f14c2d22882e429b87d9800a738cd881144541da9d9ef47c1b7d
qwen_train,1818-s0001,coordination,candidate_requires_context_review,66efd4bbcb4675a05fc496e072980a43f329817358a650ee8a3f0b2815feb4e7
qwen_train,1818-s0007,coordination,candidate_requires_context_review,7273b02f112673402f36ca9d3881b4d4afc39b354cbe124aabce1b6511fa2db6
qwen_train,1818-s0007,transversal,candidate_requires_context_review,7273b02f112673402f36ca9d3881b4d4afc39b354cbe124aabce1b6511fa2db6
qwen_train,1819-s0000,coordination,candidate_requires_context_review,e91f5981e932f2eed73ebb2d867bd7eedde4475d7a4c8529578828eb3a6a0808
qwen_train,1819-s0001,coordination,candidate_requires_context_review,17e62a1d422e1ebf880081263926b42f8745d93a258a69551d0acebcab90863c
qwen_train,1819-s0003,coordination,candidate_requires_context_review,a4703ba81e6a8f2342a2292d9cc752cfef80fab89d9be54b927da809cc2269d5
qwen_train,1819-s0005,experience,candidate_requires_context_review,26b07902d07a121810eb8144fad0135fbcc23c1f42d8536e9196fd7add7538fd
qwen_train,1819-s0010,coordination,candidate_requires_context_review,ae0e4ca8ccea40e7e2953d64a987feba7ed1de2e09434043ee40175621673b4e
qwen_train,1820-s0000,coordination,candidate_requires_context_review,dea109e6f3421b693a8ea708203ddff01f84405625a3e495992b54324abc4445
qwen_train,1820-s0000,tool_theory,candidate_requires_context_review,dea109e6f3421b693a8ea708203ddff01f84405625a3e495992b54324abc4445
qwen_train,1820-s0001,coordination,candidate_requires_context_review,71ea0426e5e80530c4a9f8ba0b2895fd4f12b59092ea6ca4b805b6dc210bbd52
qwen_train,1820-s0004,coordination,candidate_requires_context_review,fc91a27c63cdcd1a387bffa9e31a01540230b097cbd223ac9d8224b61c0200fe
qwen_train,1820-s0004,tool_theory,candidate_requires_context_review,fc91a27c63cdcd1a387bffa9e31a01540230b097cbd223ac9d8224b61c0200fe
qwen_train,1820-s0008,coordination,candidate_requires_context_review,1ad42232bc2ceb9107bd73be2c1b2edbe8f5208995e556493dd0f1cc9fd369e5
qwen_train,1838-s0000,coordination,candidate_requires_context_review,d4b575eb9f4de08d35a0ffc57ef48e0cc68247378d0a3da20b4f7f766eef3454
qwen_train,1838-s0003,coordination,candidate_requires_context_review,9470ed28adee04500b54059603740a0a060df40383f1fb4145793b02929d1db4
qwen_train,1838-s0003,transversal,candidate_requires_context_review,9470ed28adee04500b54059603740a0a060df40383f1fb4145793b02929d1db4
qwen_train,1838-s0006,coordination,candidate_requires_context_review,c7ae313194ab2fca8560b21a003f2b1ccaad5d8346d173c2208a8d217007ffa4
qwen_train,1838-s0010,coordination,candidate_requires_context_review,ee3fa9292a44d36f2dafe9a7e0ae8a6d4ddf1999ab0f3da969f7c4ad32739fff
qwen_train,1838-s0010,transversal,candidate_requires_context_review,ee3fa9292a44d36f2dafe9a7e0ae8a6d4ddf1999ab0f3da969f7c4ad32739fff
qwen_train,1844-s0000,coordination,candidate_requires_context_review,94c3c92b5de8af52d7f853751e4c9692971c691efa0c3c6fe104a9c527f9dade
qwen_train,1844-s0001,coordination,candidate_requires_context_review,6e0a942183fa859a93a7fc2d979f61040f4b536ba4f6332c3bc42dd7ff46de3f
qwen_train,1844-s0003,transversal,candidate_requires_context_review,b57f511564cfd5d10a6a5a31c03d712e311a32029c5d863821263c9523089387
qwen_train,1844-s0005,coordination,candidate_requires_context_review,7f1080a95be851fc95419df09de0815c9653c88f06db2b1032123bee6c9f9ca5
qwen_train,1844-s0005,tool_theory,candidate_requires_context_review,7f1080a95be851fc95419df09de0815c9653c88f06db2b1032123bee6c9f9ca5
qwen_train,1844-s0005,transversal,candidate_requires_context_review,7f1080a95be851fc95419df09de0815c9653c88f06db2b1032123bee6c9f9ca5
qwen_train,1848-s0012,coordination,candidate_requires_context_review,f67d8c35ee37642562fcf75ade38194135faea4aadb49865799897594402b75a
qwen_train,1848-s0013,coordination,candidate_requires_context_review,aae773a707cc10628553bc30367b1d22073709d68c92dd35d061c4f5fe07da18
qwen_train,1853-s0001,coordination,candidate_requires_context_review,4431cae885983f74ae38be926ed1c1aa6e4d6324e07c17218b1e8793928abe36
qwen_train,1853-s0002,coordination,candidate_requires_context_review,bfd904b55e755c44fe50980f5ffeac8d7677075a8af386cc472678581fb423bf
qwen_train,1867-s0001,experience,candidate_requires_context_review,a062b3fd6ee22e8bd448c37f70727dc5eea9022f5f4aefa6371c7f6f3bcaac7e
qwen_train,1867-s0003,coordination,candidate_requires_context_review,c2a5ca72482110dc228f5c5c4c67a33a22b1e97e1ef39431769af10907b27e37
qwen_train,1867-s0006,coordination,candidate_requires_context_review,4c99564f2e34934c0c462693c14c96ccab6ea9476e0e0d1b68fbb5a5a899c2f5
qwen_train,1867-s0007,coordination,candidate_requires_context_review,14157b50a3606ab0c17462e006d6bb2ae733879dfc8cc1f517a543625560051a
qwen_train,1867-s0010,coordination,candidate_requires_context_review,7fe2b773298e24b723d994dd8e98b6351ac50128a1b9ebede80d56a66905c29f
qwen_train,1872-s0001,coordination,candidate_requires_context_review,94ad2876d34fb7514d337c3083fc027c8f65c51de5406f3da19f7b85bb325809
qwen_train,1872-s0002,coordination,candidate_requires_context_review,0540de9670275703a4b8ede160ee7d1d1e6e4064fed3dc2793b4972ee361e990
qwen_train,1872-s0009,coordination,candidate_requires_context_review,4e0b93212da4a95db36040da38c0a6980c07dc89c174a752efb75654619b6f4a
qwen_train,1872-s0010,experience,candidate_requires_context_review,4b31b5796258ea53e55c742d1029d2fdd703e525eff5bd6502fc4b9f63cf66b2
qwen_train,1872-s0010,coordination,candidate_requires_context_review,4b31b5796258ea53e55c742d1029d2fdd703e525eff5bd6502fc4b9f63cf66b2
qwen_train,1872-s0011,experience,candidate_requires_context_review,6981817212633c60aeb7bd429a74f52816fceb84380881ee91d14aa43135d1ba
qwen_train,1872-s0011,coordination,candidate_requires_context_review,6981817212633c60aeb7bd429a74f52816fceb84380881ee91d14aa43135d1ba
qwen_train,1877-s0000,coordination,candidate_requires_context_review,dcc26e173b0ba3f604e9f6b6b78a0db806c741daadc359b315a1941de402bc21
qwen_train,1881-s0002,coordination,candidate_requires_context_review,3bb75cb50a29b39a5ee39eb59a501c77af41fa1db7991f67604d478a9c64cb70
qwen_train,1881-s0003,coordination,candidate_requires_context_review,b7b93a81857870b8646f4c4f529b51f1dafde48d49e0791bacfcfedf258fd336
qwen_train,1881-s0005,coordination,candidate_requires_context_review,d62a1971eae49ac5f4d4713c6ec409a12a415d425df760f52578575f37153816
qwen_train,1881-s0009,experience,candidate_requires_context_review,656724c794be21bf5c2108d32614220c3baba3de86f9c2f200014affd967898e
qwen_train,1881-s0009,coordination,candidate_requires_context_review,656724c794be21bf5c2108d32614220c3baba3de86f9c2f200014affd967898e
qwen_train,1881-s0010,coordination,candidate_requires_context_review,b3d2f484571c757a6ada299b8b5030ca6b095482ea79ba365f7a54ea80565f7e
qwen_train,1881-s0014,experience,candidate_requires_context_review,55021e91e9fc8c71ae28717c64b44da0d971bde107e15cd2ded33093bd18a103
qwen_train,1881-s0014,coordination,candidate_requires_context_review,55021e91e9fc8c71ae28717c64b44da0d971bde107e15cd2ded33093bd18a103
qwen_train,1881-s0016,experience,candidate_requires_context_review,7aeaaf2e5a70770652c9d92db630e1e49d87e733495139d921b4c6b880cb5fc3
qwen_train,1881-s0016,coordination,candidate_requires_context_review,7aeaaf2e5a70770652c9d92db630e1e49d87e733495139d921b4c6b880cb5fc3
qwen_train,1886-s0001,coordination,candidate_requires_context_review,cb7e92e442f06668279f6188a0253651b5e55fca726ae1135e94784c4de7cbd7
qwen_train,1886-s0002,coordination,candidate_requires_context_review,5fd65b998a7dd28dfe750f5455b8e6db316270478def8d07505680266474c1d9
qwen_train,1886-s0002,scope_empty,candidate_requires_context_review,5fd65b998a7dd28dfe750f5455b8e6db316270478def8d07505680266474c1d9
qwen_train,1886-s0003,coordination,candidate_requires_context_review,443cfb625c7ef3b2a74544ea07a631d566c03d568305c9370b1a5e103ed77004
qwen_train,1886-s0004,coordination,candidate_requires_context_review,b805d4f9abf94d68d6e01d3de3dbb6533f38294dcc9ef9af459cb3c65074838c
qwen_train,1896-s0001,coordination,candidate_requires_context_review,c2401db39bead1967b35e88800969c55af20ea69e7f66d5bac7a4ae1582273fb
qwen_train,1897-s0003,experience,candidate_requires_context_review,6c6e8f9d188f57262d0971c80dbcb0da1bf38d49e9bf0db679868b28ef3f0950
qwen_train,1897-s0003,coordination,candidate_requires_context_review,6c6e8f9d188f57262d0971c80dbcb0da1bf38d49e9bf0db679868b28ef3f0950
qwen_train,1897-s0004,coordination,candidate_requires_context_review,c0c0a41cf5ee1002ba6bebdecdf927f5b848aae99510f241388910fd863e8603
qwen_train,1897-s0007,coordination,candidate_requires_context_review,c4a8db4009a28cda7734780151a77e8decf9e4527ca89cc1230ec323f980aac5
qwen_train,1897-s0007,scope_empty,candidate_requires_context_review,c4a8db4009a28cda7734780151a77e8decf9e4527ca89cc1230ec323f980aac5
qwen_train,1897-s0008,coordination,candidate_requires_context_review,5a7ff63404e62449e89c3f3cd95583c646479ff8c7267d7c4b62ae3193b1b3b7
qwen_train,1897-s0009,coordination,candidate_requires_context_review,f728f21c67af2988ad543a757873e36eb5172b61cad1ddd69b872f29faac261b
qwen_train,1903-s0007,coordination,candidate_requires_context_review,f3d80d10cfae3f728431c3f7cdd6bb0f0b193bf893ada2bb8874432bdf685838
qwen_train,1903-s0007,transversal,candidate_requires_context_review,f3d80d10cfae3f728431c3f7cdd6bb0f0b193bf893ada2bb8874432bdf685838
qwen_train,1903-s0008,coordination,candidate_requires_context_review,67d180108c42175e326afb78d1eb038f9b5795f84273cd55423b737b40f915c4
qwen_train,1903-s0008,transversal,candidate_requires_context_review,67d180108c42175e326afb78d1eb038f9b5795f84273cd55423b737b40f915c4
qwen_train,1905-s0005,coordination,candidate_requires_context_review,e0cdd123b16afb345c9dbdcbd6540960b8d666def003207f89c0b38f6a11ef93
qwen_train,1905-s0007,coordination,candidate_requires_context_review,b50f222d61359d2f9bb5a325f0fa3ca9776fb14473130db3fdd9c0baed659e54
qwen_train,1905-s0009,coordination,candidate_requires_context_review,5d2e2f4f13ed839a9611e13cb1e41251c09b1ed33b30a191c02ce307dd78fb8b
qwen_train,1905-s0012,experience,candidate_requires_context_review,a457b86a64b4661870ea0f7a195f04a3373943ffaa80af8aec7175991e415083
qwen_train,1905-s0012,coordination,candidate_requires_context_review,a457b86a64b4661870ea0f7a195f04a3373943ffaa80af8aec7175991e415083
qwen_train,1908-s0000,coordination,candidate_requires_context_review,cbad9b5e08663baf9f0b56a9671f739503a1616c7b9e7eaa888b09f577b16f45
qwen_train,1908-s0008,coordination,candidate_requires_context_review,7cf0b60673e7aaad5e8ca24a05d951598d4f1693a395642abef35f0fc3b7f9e1
qwen_train,1908-s0011,scope_empty,candidate_requires_context_review,e556079d78822dbcec422492a1243d93f39802e9ed39105f07be437e6d99ee4a
qwen_train,1909-s0000,coordination,candidate_requires_context_review,e01279cf249dc69e81f6cad2b248d5c64d82434943e0a206211afce070a38974
qwen_train,1909-s0000,tool_theory,candidate_requires_context_review,e01279cf249dc69e81f6cad2b248d5c64d82434943e0a206211afce070a38974
qwen_train,1909-s0001,coordination,candidate_requires_context_review,b06c9c5d165378117ae0060f5bd2963b951f5ece4394c7ade28afb9548ab0532
qwen_train,1914-s0001,coordination,candidate_requires_context_review,dc5812cb463977f2b5446477a4badbeef414562e7057635617e39a9d78f66f6c
qwen_train,1914-s0002,coordination,candidate_requires_context_review,f9a8b820f8a65983f38aa443ae1f8f25bf5c8edf8e2baa832faf9e0b7edb3888
qwen_train,1914-s0006,coordination,candidate_requires_context_review,fd80a044a8bc6bbb5d08b7bfe7da2a5c0deb530460e8c0dd7439b6ccbddee017
qwen_train,1914-s0006,tool_theory,candidate_requires_context_review,fd80a044a8bc6bbb5d08b7bfe7da2a5c0deb530460e8c0dd7439b6ccbddee017
qwen_train,1917-s0003,coordination,candidate_requires_context_review,111c169f231e65cfdf27e42bd2b706f6a035d5d04fb11ba79c0dea27059cc245
qwen_train,1917-s0007,coordination,candidate_requires_context_review,c4e37d9cdb94083f62c36c8bc2b4b9b65f620df1d2c6abb1c14aa98fd1581af4
qwen_train,1917-s0007,transversal,candidate_requires_context_review,c4e37d9cdb94083f62c36c8bc2b4b9b65f620df1d2c6abb1c14aa98fd1581af4
qwen_train,1921-s0005,tool_theory,candidate_requires_context_review,9bd6a4db76afb6ec1a1c9825409f67e86758de7ad364ba4e828597b5aa8720aa
qwen_train,1921-s0011,experience,candidate_requires_context_review,c845aaaf3bf427e0dfc205e70ca97daa8ee02022086cb6131bc6d527d2bec667
qwen_train,1924-s0012,coordination,candidate_requires_context_review,df81ce1f7b4baab5603516971521cfa170159e6186402cfc2c4deb5b003cc5cf
qwen_train,1924-s0012,transversal,candidate_requires_context_review,df81ce1f7b4baab5603516971521cfa170159e6186402cfc2c4deb5b003cc5cf
qwen_train,1924-s0013,coordination,candidate_requires_context_review,5de6f8d955ad9ee742ee1d3caded1557d8be155b3cfc06e576727b830baf36e2
qwen_train,1925-s0003,coordination,candidate_requires_context_review,456499ef24213d150ac7979e9bd823f647f408e5bcfda016385c2f469b85aec7
qwen_train,1925-s0004,coordination,candidate_requires_context_review,822e03fd098e83d193ef501213cce25ab6b1f20bd848079ab67fbf84244d9efe
qwen_train,1925-s0007,coordination,candidate_requires_context_review,e5b100c9b0937d63fe2289dbb075c5b81e4f087a727be61e629ead78b85d6f83
qwen_train,1925-s0007,tool_theory,candidate_requires_context_review,e5b100c9b0937d63fe2289dbb075c5b81e4f087a727be61e629ead78b85d6f83
qwen_train,1925-s0009,coordination,candidate_requires_context_review,f5ccc4ca18c4b95e497160c92d9e5b6b4068f2aed60fe788c69454c224b6f80d
qwen_train,1925-s0013,scope_empty,candidate_requires_context_review,48a7535c41a03e4ab5df3ebe88ac433839d1f9bc90d19a359a7be10aa90e7e9e
qwen_train,1925-s0014,coordination,candidate_requires_context_review,c12f4d655b7d4d3d9476bcbd3553ff147a1ef7130d80aa9d0b7765fd1c93b8cb
qwen_train,1925-s0015,coordination,candidate_requires_context_review,6fc9816365f3c6a8e65873b3c1dcf83e637e5e54e7237f46bb12a7725405ca0a
qwen_train,1925-s0015,scope_empty,candidate_requires_context_review,6fc9816365f3c6a8e65873b3c1dcf83e637e5e54e7237f46bb12a7725405ca0a
qwen_train,1925-s0016,coordination,candidate_requires_context_review,0009036d03076091fd42e28aaa7a8da37f95dba221d4824302f95f826bbc296b
qwen_train,1925-s0016,scope_empty,candidate_requires_context_review,0009036d03076091fd42e28aaa7a8da37f95dba221d4824302f95f826bbc296b
qwen_train,1925-s0018,coordination,candidate_requires_context_review,b96fd1da4d5000680197f6b7e89dd7bb72eb73a623a511c1a90934c61aeaad93
qwen_train,1925-s0018,scope_empty,candidate_requires_context_review,b96fd1da4d5000680197f6b7e89dd7bb72eb73a623a511c1a90934c61aeaad93
qwen_train,1925-s0019,coordination,candidate_requires_context_review,c51ad5b5593e088cfaf6ad89408641d7a2aea3f58a853bf02236079a43c28379
qwen_train,1925-s0022,coordination,candidate_requires_context_review,a19cc8f3ffde40a9920efdba140ed36c374837e955878ef20394bd0bc56ccf41
